4,-576451958833,2.149402891993299,3.1510764442215398,4.015248525344086,3.7170858648430776,1,2,1,
5,-576451958800,2.1357359606489172,3.1397848884297312,4.015248525344086,3.70013399193163,1,2,1,
6,-576451958667,2.1288487218325023,3.1595035564087484,4.034827290298931,3.712847896615216,1,2,1,
7,-576451958535,2.1400058351656757,3.136967403575537,4.010353834105375,3.70013399193163,1,2,1,
8,-576451958392,2.151984701463054,3.1595288260857712,4.020143216582797,3.725561801298802,1,2,1,
9,-576451958274,2.1340062436449028,3.1510653333567156,4.025037907821508,3.7086099283873533,1,2,1,
10,-576451958144,2.1348717540629565,3.1454270406088756,4.020143216582797,3.704371960159492,1,2,1,
11,-576451958012,2.211469540596471,3.15527830351585,3.9793890472867086,3.7551374093570735,1,2,1,
12,-576451957880,2.1348717540629565,3.1454270406088756,4.020143216582797,3.704371960159492,1,2,1,
13,-576451957746,2.1408635296581706,3.1313184631486104,4.005459142866664,3.6958960237037677,1,2,1,
14,-576451957615,2.1408475181756597,3.156713494059672,4.025037907821508,3.7170858648430776,1,2,1,
15,-576451957484,2.1194881157675076,3.1453699566131217,4.029932599060219,3.6958960237037677,1,2,1,
16,-576451957354,2.145750091818224,3.1178939782310104,3.9920127824335316,3.6874200872480434,1,2,1,
17,-576451957223,2.136598863402787,3.1341388567338853,4.010353834105375,3.6958960237037677,1,2,1,
19,-576451956964,2.1092035622259377,3.162149203485347,4.0494072216482815,3.704371960159492,1,2,1,
20,-576451956785,2.1559592938190426,3.1263652157061914,3.9920127824335316,3.70013399193163,1,2,1,
21,-576451956683,2.1043862943850313,3.1199089519170444,4.020143216582797,3.6663204156454965,1,2,1,
22,-576451956478,2.095820504044643,3.125484661937684,4.029932599060219,3.6663204156454965,1,2,1,
23,-576451956442,2.142917829421622,3.1046055345408656,3.98362701551457,3.674796352101221,1,2,1,
24,-576451956273,2.145469471347652,3.1231732525754063,3.9962507506613933,3.691658055475906,1,2,1,
25,-576451956171,2.1316062607097837,3.1172250539541575,4.0005644516279535,3.6790343203290825,1,2,1,
26,-576451955966,2.1696262251634244,3.1376163321779478,3.9920127824335316,3.7170858648430776,1,2,1,
27,-576451955863,2.1348717540629565,3.1454270406088756,4.020143216582797,3.704371960159492,1,2,1,
28,-576451955754,2.1314608778707846,3.142597332328985,4.020143216582797,3.70013399193163,1,2,1,
29,-576451955655,2.154503726391218,3.16791258383617,4.025037907821508,3.733947568217763,1,2,1,
31,-576451955350,2.1034857271763983,3.1255558506428494,4.025037907821508,3.6705583838733586,1,2,1,
32,-576451955249,2.157937432765441,3.1454193333761733,4.005459142866664,3.7170858648430776,1,2,1,
33,-576451955131,2.1698013450914133,3.132395480021635,3.9878649837424325,3.712847896615216,1,2,1,
34,-576451954942,2.1883564391372015,3.1147275546200572,3.96243717437526,3.7086099283873533,1,2,1,
35,-576451954840,2.1327786579290016,3.09608909580017,3.98362701551457,3.6620824474176343,1,2,1,
36,-576451954737,2.1947456306008006,3.130884853151059,3.9709131108309843,3.725561801298802,1,2,1,
38,-576451954427,2.197662382089766,3.1441628327637754,-1.0,-1.0,1,2,0,1
39,-576451954225,2.197662382089766,3.1441628327637754,-1.0,-1.0,1,2,0,1
40,-576451954136,2.197662382089766,3.1441628327637754,-1.0,-1.0,1,2,0,1
41,-576451953989,2.197662382089766,3.1441628327637754,-1.0,-1.0,1,2,0,1
42,-576451953836,2.197662382089766,3.1441628327637754,-1.0,-1.0,1,2,0,1
43,-576451953696,2.197662382089766,3.1441628327637754,-1.0,-1.0,1,2,0,1
44,-576451953549,2.197662382089766,3.1441628327637754,-1.0,-1.0,1,2,0,1
45,-576451953403,2.197662382089766,3.1441628327637754,-1.0,-1.0,1,2,0,1
46,-576451953200,2.197662382089766,3.1441628327637754,-1.0,-1.0,1,2,0,1
47,-576451953099,2.197662382089766,3.1441628327637754,-1.0,-1.0,1,2,0,1
48,-576451952894,2.197662382089766,3.1441628327637754,-1.0,-1.0,1,2,0,1
49,-576451952792,2.197662382089766,3.1441628327637754,-1.0,-1.0,1,2,0,1
50,-576451952586,2.197662382089766,3.1441628327637754,-1.0,-1.0,1,2,0,1
1,-576452100040,2.000723143850081,4.803548676957765,5.466472406438498,5.119470040323925,1,2,1,
2,-576452099938,2.073789115731453,4.810789757451291,5.437104259006232,5.1537328789949015,1,2,1,
3,-576452099834,1.9784345798513172,4.801987398311312,5.476157646549138,5.109784800213284,1,2,1,
4,-576452099702,2.0731860655527385,4.821634824190633,5.446893641483655,5.163522261472324,1,2,1,
5,-576452099570,2.003422899725082,4.765651888171763,5.432209567767521,5.08531134401973,1,2,1,
6,-576452099439,2.0026846563787744,4.776504259125615,5.441998950244944,5.095100726497151,1,2,1,
7,-576452099310,2.001092376337305,4.7981289765656445,5.4615777151997875,5.1145753490852135,1,2,1,
8,-576452099180,2.001092376337305,4.7981289765656445,5.4615777151997875,5.1145753490852135,1,2,1,
9,-576452099049,2.006901236683168,4.7957990554812095,5.456683023961076,5.1145753490852135,1,2,1,
10,-576452098917,2.032949547664755,4.832796718924709,5.476157646549138,5.158627570233612,1,2,1,
11,-576452098788,2.017442509481465,4.807385463595506,5.4615777151997875,5.129259422801347,1,2,1,
12,-576452098657,2.051895189501167,4.798646505681028,5.437104259006232,5.134154114040057,1,2,1,
13,-576452098527,1.9810652999742362,4.842924787739664,5.5104204852201155,5.1488381877561915,1,2,1,
14,-576452098395,1.9899543624062184,4.797417530880597,5.466472406438498,5.109784800213284,1,2,1,
15,-576452098263,1.951729895619835,4.780933286310687,5.471262955310428,5.080416652781018,1,2,1,
16,-576452098131,2.039648377323858,4.8142332927460005,5.456683023961076,5.143943496517481,1,2,1,
17,-576452098000,1.9899543624062184,4.797417530880597,5.466472406438498,5.109784800213284,1,2,1,
18,-576452097870,2.0127048887676557,4.793462976555677,5.451788332722365,5.1145753490852135,1,2,1,
19,-576452097739,1.9907134387980214,4.786576395802705,5.456683023961076,5.099995417735862,1,2,1,
20,-576452097609,2.0474174277857182,4.779317748198633,5.4224201852901,5.1145753490852135,1,2,1,
21,-576452097478,1.988823823099275,4.8135552340007175,5.481052337787851,5.124364731562635,1,2,1,
22,-576452097349,2.0384412581371376,4.8358549532421025,5.476157646549138,5.163522261472324,1,2,1,
23,-576452097218,2.0358674144918627,4.784057282604291,5.432209567767521,5.1145753490852135,1,2,1,
24,-576452097088,1.9609302073353287,4.808869557774998,5.490841720265272,5.109784800213284,1,2,1,
25,-576452096957,2.0348534657349284,4.800330966630635,5.446893641483655,5.129259422801347,1,2,1,
26,-576452096825,2.013179387266918,4.788105669635038,5.446893641483655,5.109784800213284,1,2,1,
27,-576452096676,2.013179387266918,4.788105669635038,-1.0,-1.0,1,2,0,1
28,-576452096547,2.0341774998969733,4.8111742272184745,5.456683023961076,5.139048805278769,1,2,1,
29,-576452096415,2.019679616606716,4.7749109441884166,5.432209567767521,5.099995417735862,1,2,1,
30,-576452096283,2.0348534657349284,4.800330966630635,5.446893641483655,5.129259422801347,1,2,1,
31,-576452096154,2.0127048887676557,4.793462976555677,5.451788332722365,5.1145753490852135,1,2,1,
32,-576452096024,2.023599769269054,4.799618703617274,5.451788332722365,5.124364731562635,1,2,1,
33,-576452095893,1.9454844278310963,4.7886262452580795,5.481052337787851,5.08531134401973,1,2,1,
34,-576452095740,1.9767590784419276,4.8235812120338135,5.495736411503983,5.129259422801347,1,2,1,
35,-576452095624,2.006901236683168,4.7957990554812095,5.456683023961076,5.1145753490852135,1,2,1,
36,-576452095499,1.9207882353532315,4.813893729180579,5.515315176458826,5.099995417735862,1,2,1,
37,-576452095371,2.0467622949932607,4.790171987267505,5.432209567767521,5.124364731562635,1,2,1,
38,-576452095228,1.979870419282225,4.780357775907561,5.456683023961076,5.090206035258441,1,2,1,
39,-576452095007,2.000477779992478,4.808917745647413,5.471262955310428,5.124364731562635,1,2,1,
40,-576452094921,2.011987256838703,4.804305273304335,5.4615777151997875,5.124364731562635,1,2,1,
41,-576452094818,1.9907134387980214,4.786576395802705,5.456683023961076,5.099995417735862,1,2,1,
42,-576452094714,1.936275050864361,4.760695866291108,5.4615777151997875,5.055943196587463,1,2,1,
43,-576452094511,2.001092376337305,4.7981289765656445,5.4615777151997875,5.1145753490852135,1,2,1,
44,-576452094437,2.005205205811682,4.822841475136714,5.481052337787851,5.139048805278769,1,2,1,
45,-576452094306,2.051895189501167,4.798646505681028,5.437104259006232,5.134154114040057,1,2,1,
46,-576452094191,1.9600033657949933,4.819629018383457,5.500631102742695,5.119470040323925,1,2,1,
47,-576452094060,2.0239481687107808,4.794196131895126,5.446893641483655,5.119470040323925,1,2,1,
48,-576452093928,2.007380943443806,4.790442873938904,5.451788332722365,5.109784800213284,1,2,1,
49,-576452093794,2.069841488535477,4.780627697476026,5.412630802812678,5.124364731562635,1,2,1,
50,-576452093623,2.0637675609298785,4.788451138614381,5.4224201852901,5.129259422801347,1,2,1,

