seq,timestamp_ms,px_m,py_m,d1_m,d2_m,anchor1_id,anchor2_id,valid,reason_code
39,-576453448810,2.8643617999999993,5.31783586007582,5.5785,5.9491,1,2,1,
40,-576453448605,2.9592237032608706,5.384452696829469,5.6113,6.0524000000000004,1,2,1,
41,-576453448503,2.9241061565217388,5.323400081228051,5.564400000000001,5.982,1,2,1,
42,-576453448401,2.979178073913042,5.341627278890528,5.564400000000001,6.0241999999999996,1,2,1,
43,-576453448293,2.8369889391304346,5.347985068597085,5.6160000000000005,5.9632000000000005,1,2,1,
44,-576453448094,2.8552890532608695,5.3543847449992565,5.6160000000000005,5.9773000000000005,1,2,1,
45,-576453447991,2.992936199999999,5.360894033280043,5.5785,6.0477,1,2,1,
46,-576453447889,3.045998256521739,5.353046599132509,5.555,6.0664,1,2,1,
47,-576453447684,2.930070573913043,5.39465862676668,5.6301,6.0477,1,2,1,
48,-576453447645,1.7864894434782617,4.818236848882025,5.587899999999999,5.0577,1,2,1,
49,-576453447478,2.3376604695652166,5.108801654833402,5.583200000000001,5.5316,1,2,1,
50,-576453447377,2.2809790826086953,5.102795444229198,5.602,5.5034,1,2,1,
1,-576453276470,2.237101614130434,5.05013779618933,5.5738,5.4376999999999995,1,2,1,
2,-576453276265,2.0983823869565215,5.011248814109403,5.602,5.3486,1,2,1,
4,-576453276061,2.025617947826086,5.009702781317651,5.6348,5.320399999999999,1,2,1,
5,-576453275972,2.3544468750000007,5.142380985138752,5.606599999999999,5.5691,1,2,1,
6,-576453275840,2.2361111304347827,5.091422351721053,5.6113,5.4753,1,2,1,
7,-576453275709,1.9169563684782616,4.895543783214252,5.587899999999999,5.175,1,2,1,
8,-576453275577,1.9267164293478252,4.911961078284227,5.597300000000001,5.1937999999999995,1,2,1,
9,-576453275430,1.9267164293478252,4.911961078284227,-1.0,-1.0,1,2,0,1
10,-576453275299,1.9589131608695656,4.92479411876501,5.5926,5.2172,1,2,1,
11,-576453275170,2.0006836826086962,4.964026351034866,5.606599999999999,5.2688,1,2,1,
12,-576453275037,2.0555269706521733,4.977873492395267,5.5926,5.301699999999999,1,2,1,
13,-576453274908,1.9575009032608706,4.945445474559497,5.6113,5.236000000000001,1,2,1,
14,-576453274779,2.0288234608695666,4.958099663494941,5.587899999999999,5.2735,1,2,1,
15,-576453274649,2.038484709782609,4.9846023061579166,5.606599999999999,5.301699999999999,1,2,1,
16,-576453274519,2.0701085565217383,5.01748824714461,5.6207,5.3439,1,2,1,
17,-576453274386,2.06299327826087,4.944533648827296,5.5597,5.2735,1,2,1,
18,-576453274252,2.0621160130434784,4.9600727602916805,5.5738,5.2876,1,2,1,
19,-576453274120,2.039609347826088,4.963954414504235,5.587899999999999,5.2829,1,2,1,
20,-576453273988,1.992047547826087,4.927156524735011,5.5785,5.2313,1,2,1,
21,-576453273808,2.0732135304347827,4.960689122038688,5.5691,5.2923,1,2,1,
22,-576453273706,2.001711769565218,4.948613618718783,5.5926,5.2548,1,2,1,
23,-576453273594,2.029465930434782,4.947745403069808,5.5785,5.2641,1,2,1,
24,-576453273398,2.0510184956521735,4.959435735359322,5.5785,5.2829,1,2,1,
25,-576453273296,2.0020569130434787,4.943437392012235,5.587899999999999,5.2501,1,2,1,
26,-576453273193,1.9963451358695647,4.945653698502769,5.5926,5.2501,1,2,1,
27,-576453272989,1.9966950815217404,4.9404773721724995,5.587899999999999,5.2454,1,2,1,
28,-576453272875,2.0399209782608696,4.958778039197067,5.583200000000001,5.278200000000001,1,2,1,
29,-576453272783,1.929181921739131,4.951080818266798,5.6301,5.2313,1,2,1,
30,-576453272677,1.9966950815217404,4.9404773721724995,5.587899999999999,5.2454,1,2,1,
31,-576453272477,2.015863098913044,4.988388156698834,5.6207,5.297000000000001,1,2,1,
32,-576453272374,2.051320521739131,4.954257687095951,5.5738,5.278200000000001,1,2,1,
33,-576453272271,1.9959951902173914,4.950829039935235,5.597300000000001,5.2548,1,2,1,
34,-576453272066,1.9329186771739137,4.974767219155342,5.6489,5.2548,1,2,1,
35,-576453271983,2.0726478956521732,4.971044926616607,5.5785,5.301699999999999,1,2,1,
36,-576453271879,2.068671440217392,4.942252549743562,5.555,5.2735,1,2,1,
37,-576453271764,2.0797353423913054,4.9428563451308065,5.5503,5.278200000000001,1,2,1,
38,-576453271633,2.035163301086956,4.9454970950993555,5.5738,5.2641,1,2,1,
39,-576453271453,1.9999933956521745,4.97437004463293,5.6160000000000005,5.278200000000001,1,2,1,
40,-576453271350,2.020155642391305,4.921211174748313,5.5597,5.236000000000001,1,2,1,
41,-576453271146,2.1187054510869565,4.937079093052598,5.5269,5.2876,1,2,1,
42,-576453271043,1.967462451086957,4.96177229050577,5.6207,5.2548,1,2,1,
43,-576453270940,2.0123450054347822,4.954455667063231,5.5926,5.2641,1,2,1,
44,-576453270839,2.0450094945652184,4.966874192619855,5.587899999999999,5.2876,1,2,1,
45,-576453270717,2.0720822608695655,4.981396837242322,5.587899999999999,5.3111,1,2,1,
46,-576453270531,2.0576075380434777,4.941628171375595,5.5597,5.2688,1,2,1,
47,-576453270429,2.017064265217392,4.967749469322985,5.602,5.278200000000001,1,2,1,
48,-576453270305,1.9571174445652173,4.950617439373487,5.6160000000000005,5.2407,1,2,1,
49,-576453270197,2.010117808695653,4.990613216687147,5.6254,5.297000000000001,1,2,1,
50,-576453270019,2.0134660608695647,4.938987384305702,5.5785,5.2501,1,2,1,
